itemID|pop|rank_main_topic
35092|94.0|102.0
45767|22.0|3.0
56070|66.0|57.0
57864|136.0|46.0
39781|56.0|36.0
34643|21.0|33.0
61027|102.0|51.0
76712|262.0|5.0
3911|1.0|1092.0
57457|87.0|11.0
29601|42.0|19.0
30360|353.0|5.0
45430|252.0|37.0
12343|201.0|6.0
23462|92.0|78.0
64422|5.0|285.0
12372|9.0|218.0
14472|48.0|70.0
56600|18.0|4.0
886|706.0|4.0
53551|138.0|4.0
40855|150.0|41.0
60680|11.0|440.0
53162|5.0|29.0
48719|10.0|459.0
57592|26.0|176.0
75960|23.0|128.0
16870|38.0|7.0
35961|2.0|5.0
11207|130.0|7.0
56232|96.0|2.0
43030|505.0|2.0
13353|9.0|228.0
53961|8.0|193.0
32581|14.0|24.0
40690|17.0|232.0
9578|702.0|12.0
19132|101.0|6.0
40844|2.0|153.0
76565|252.0|11.0
59538|204.0|16.0
73130|210.0|15.0
63599|66.0|1.0
73563|140.0|77.0
66092|107.0|108.0
55334|889.0|7.0
51585|11.0|313.0
7567|98.0|40.0
67970|47.0|1.0
48856|1165.0|6.0
52630|30.0|13.0
46734|301.0|15.0
76927|94.0|32.0
32384|135.0|17.0
73605|2.0|212.0
21838|24.0|1.0
46492|40.0|208.0
13897|6.0|252.0
44677|8.0|70.0
24537|2.0|27.0
58699|46.0|8.0
6781|27.0|34.0
28313|718.0|8.0
56372|506.0|1.0
38902|40.0|76.0
36145|16.0|155.0
48605|42.0|97.0
48658|8.0|262.0
57480|33.0|101.0
63042|130.0|1.0
58719|666.0|14.0
47140|2.0|710.0
54699|378.0|6.0
27908|14.0|166.0
10358|70.0|52.0
57594|247.0|12.0
10821|348.0|2.0
37374|90.0|131.0
64705|80.0|6.0
56935|366.0|1.0
19976|18.0|2.0
16832|127.0|87.0
56733|3.0|595.0
70717|1.0|132.0
34834|13.0|42.0
7056|581.0|6.0
55020|37.0|41.0
34644|29.0|27.0
66599|3.0|521.0
37525|102.0|70.0
42743|145.0|18.0
11735|8.0|2.0
71413|35.0|143.0
35099|4.0|817.0
34954|12.0|33.0
70035|23.0|15.0
12335|9.0|75.0
26763|38.0|8.0
61367|158.0|15.0
4158|26.0|177.0
367|122.0|5.0
27042|131.0|40.0
30011|13.0|547.0
16280|15.0|508.0
45318|40.0|260.0
2523|24.0|394.0
25157|16.0|491.0
478|41.0|248.0
67722|24.0|394.0
42398|6.0|729.0
16100|4.0|826.0
18064|29.0|346.0
74828|134.0|19.0
57161|52.0|172.0
17489|151.0|39.0
23972|54.0|97.0
54355|10.0|327.0
48148|68.0|30.0
63523|102.0|74.0
73941|5.0|20.0
8916|5.0|168.0
39061|18.0|240.0
24747|10.0|265.0
40309|2.0|212.0
43832|36.0|3.0
12748|5.0|425.0
41239|56.0|13.0
33211|28.0|88.0
37367|3.0|521.0
75506|3.0|885.0
18851|6.0|200.0
1079|16.0|491.0
58840|2.0|5.0
44217|8.0|8.0
54006|4.0|4.0
29490|43.0|138.0
39865|14.0|207.0
22471|8.0|313.0
78824|2.0|212.0
23152|22.0|30.0
43867|7.0|44.0
46032|5.0|22.0
838|4.0|2.0
8141|14.0|27.0
39340|84.0|87.0
41276|10.0|327.0
68133|155.0|37.0
63696|14.0|275.0
5709|5.0|168.0
67022|4.0|459.0
6957|4.0|4.0
18627|9.0|654.0
42492|13.0|109.0
65658|3.0|484.0
24885|3.0|521.0
66261|8.0|313.0
39810|2.0|212.0
41741|3.0|484.0
44464|40.0|98.0
76039|1.0|1092.0
63270|2.0|520.0
42934|82.0|9.0
62248|6.0|21.0
52151|21.0|158.0
45601|38.0|274.0
50338|4.0|458.0
65444|7.0|337.0
40738|44.0|7.0
30838|9.0|292.0
36831|18.0|467.0
25551|3.0|484.0
54322|69.0|8.0
77514|7.0|700.0
68391|6.0|403.0
28714|3.0|484.0
35624|4.0|75.0
54153|39.0|102.0
69020|7.0|56.0
66938|4.0|65.0
9716|3.0|521.0
1805|104.0|71.0
78487|43.0|24.0
20012|1.0|262.0
45671|35.0|24.0
38346|28.0|139.0
41798|211.0|54.0
29177|2.0|132.0
53253|40.0|82.0
66073|3.0|119.0
68005|70.0|17.0
15723|3.0|296.0
69523|5.0|110.0
43627|35.0|239.0
17194|268.0|3.0
36856|399.0|5.0
2136|97.0|60.0
50118|5.0|319.0
24648|18.0|467.0
16723|20.0|202.0
26276|3.0|348.0
57689|19.0|205.0
33364|41.0|248.0
1729|62.0|180.0
66496|26.0|177.0
8579|14.0|238.0
8732|11.0|258.0
3138|29.0|346.0
40373|61.0|182.0
57601|16.0|38.0
17826|159.0|4.0
56025|401.0|2.0
5348|54.0|80.0
76286|49.0|49.0
78676|1.0|777.0
63265|87.0|1.0
23746|135.0|30.0
18315|119.0|46.0
75638|65.0|14.0
12016|241.0|25.0
321|47.0|17.0
70804|219.0|8.0
42263|175.0|4.0
18182|125.0|5.0
8436|227.0|1.0
68629|716.0|1.0
46597|88.0|84.0
67614|140.0|10.0
23863|41.0|58.0
21259|46.0|52.0
55994|14.0|139.0
36047|38.0|36.0
55927|6.0|541.0
69694|242.0|13.0
2150|16.0|69.0
2681|2.0|176.0
18610|111.0|4.0
51980|365.0|15.0
27000|25.0|181.0
42556|1076.0|1.0
30675|35.0|94.0
36808|117.0|62.0
24333|447.0|2.0
18067|82.0|117.0
43976|5.0|15.0
68010|167.0|15.0
16290|96.0|3.0
28125|185.0|36.0
75263|48.0|10.0
64094|124.0|6.0
61639|1.0|777.0
76971|5.0|74.0
15360|96.0|7.0
63186|139.0|12.0
62375|123.0|53.0
33335|33.0|66.0
35394|25.0|55.0
7781|2.0|69.0
15634|457.0|3.0
57976|1.0|920.0
30561|184.0|58.0
16461|16.0|258.0
69919|83.0|140.0
26549|13.0|574.0
18942|540.0|2.0
50528|156.0|28.0
9508|116.0|10.0
4521|381.0|1.0
52885|187.0|3.0
44660|53.0|1.0
46746|50.0|104.0
11193|49.0|87.0
26054|40.0|1.0
3376|30.0|202.0
48777|145.0|74.0
62117|74.0|20.0
24865|19.0|81.0
43518|58.0|139.0
45023|167.0|1.0
62984|106.0|31.0
18006|296.0|2.0
46229|199.0|10.0
19059|411.0|4.0
47976|85.0|25.0
64739|110.0|4.0
18717|19.0|45.0
21873|66.0|200.0
76541|5.0|772.0
13205|153.0|5.0
57725|31.0|15.0
74781|3.0|133.0
31591|372.0|20.0
13493|137.0|85.0
6211|106.0|48.0
20561|46.0|18.0
31587|90.0|22.0
2688|5.0|20.0
10305|440.0|22.0
74709|199.0|41.0
16582|211.0|12.0
69248|24.0|71.0
3020|24.0|394.0
74111|16.0|101.0
42030|17.0|477.0
78553|34.0|147.0
22824|6.0|215.0
64775|16.0|91.0
74895|183.0|31.0
19339|22.0|39.0
54243|11.0|610.0
34229|11.0|2.0
51702|27.0|115.0
27486|82.0|154.0
35362|51.0|7.0
43126|208.0|2.0
78885|391.0|9.0
34184|70.0|42.0
23581|122.0|2.0
70166|5.0|575.0
54193|145.0|33.0
2507|88.0|44.0
40022|82.0|1.0
8791|34.0|132.0
17059|152.0|1.0
19452|139.0|83.0
8700|118.0|63.0
49619|139.0|64.0
33123|361.0|7.0
62170|1349.0|1.0
18113|3.0|481.0
35286|23.0|149.0
26559|63.0|12.0
29317|191.0|2.0
27327|86.0|21.0
18206|1.0|777.0
64437|66.0|13.0
966|45.0|114.0
22263|529.0|5.0
62656|542.0|15.0
45296|95.0|8.0
44436|42.0|97.0
39963|24.0|31.0
72234|85.0|32.0
8930|51.0|10.0
42821|1.0|143.0
23336|24.0|22.0
52507|12.0|59.0
45695|12.0|59.0
10091|61.0|137.0
55367|56.0|53.0
15444|19.0|42.0
75816|166.0|7.0
9772|14.0|101.0
10694|91.0|1.0
51754|61.0|88.0
20064|3.0|521.0
71144|1.0|1.0
72610|10.0|198.0
56390|6.0|377.0
33105|12.0|2.0
78039|33.0|341.0
41399|12.0|31.0
11483|83.0|140.0
45129|8.0|262.0
37225|2.0|381.0
17632|685.0|1.0
13711|1597.0|1.0
22014|2.0|752.0
28705|102.0|70.0
25961|2.0|132.0
38256|214.0|6.0
16299|88.0|108.0
48432|66.0|144.0
76118|67.0|142.0
6576|29.0|6.0
30351|43.0|16.0
75647|28.0|24.0
54178|232.0|26.0
40932|5.0|233.0
59955|12.0|2.0
27049|57.0|66.0
76062|123.0|1.0
38026|127.0|87.0
110|98.0|2.0
50256|13.0|114.0
14000|7.0|242.0
22566|65.0|171.0
46179|163.0|4.0
46301|45.0|44.0
20156|70.0|23.0
7110|46.0|85.0
12452|6.0|105.0
54066|8.0|88.0
54417|206.0|5.0
21519|3.0|595.0
30799|52.0|3.0
20464|28.0|1.0
43364|60.0|6.0
66057|47.0|36.0
51612|13.0|22.0
56488|63.0|12.0
60348|1.0|262.0
77720|129.0|2.0
51527|1.0|262.0
13507|19.0|139.0
64858|12.0|182.0
77900|181.0|4.0
67890|82.0|143.0
23135|60.0|9.0
47518|111.0|29.0
28844|290.0|3.0
20619|115.0|6.0
2684|64.0|175.0
6248|296.0|5.0
19238|88.0|34.0
44335|124.0|21.0
49638|152.0|14.0
37357|111.0|25.0
33771|121.0|22.0
62845|94.0|32.0
67567|110.0|26.0
73765|66.0|57.0
77783|203.0|17.0
74059|292.0|33.0
53621|38.0|60.0
26026|2.0|106.0
30760|78.0|54.0
69608|5.0|247.0
60086|30.0|369.0
48533|83.0|1.0
66297|248.0|3.0
17653|788.0|1.0
75045|5.0|772.0
2412|124.0|13.0
77966|83.0|32.0
54964|50.0|149.0
61917|194.0|55.0
41841|62.0|34.0
26622|5.0|5.0
22452|4.0|320.0
45591|1.0|777.0
42417|446.0|4.0
49434|14.0|265.0
33583|22.0|69.0
51974|248.0|27.0
15767|154.0|38.0
27079|80.0|36.0
63566|41.0|26.0
70962|33.0|9.0
71364|1.0|71.0
51193|79.0|165.0
34123|48.0|64.0
1798|37.0|63.0
75964|17.0|38.0
78992|200.0|1.0
63420|41.0|4.0
22547|443.0|1.0
46343|242.0|2.0
64901|333.0|9.0
46886|133.0|81.0
54028|3.0|595.0
76507|31.0|160.0
62913|656.0|12.0
36174|67.0|31.0
37268|96.0|27.0
42062|11.0|32.0
6389|43.0|123.0
34071|284.0|35.0
42958|63.0|1.0
60159|15.0|23.0
75095|6.0|204.0
55365|224.0|34.0
42710|354.0|9.0
65020|149.0|44.0
50407|29.0|39.0
74321|66.0|169.0
49966|19.0|146.0
10004|232.0|14.0
50523|708.0|7.0
59774|170.0|1.0
15803|143.0|48.0
28263|269.0|3.0
44454|192.0|8.0
16592|90.0|79.0
65316|48.0|224.0
6906|374.0|25.0
72768|15.0|378.0
69867|49.0|1.0
33017|2.0|196.0
11416|8.0|1.0
7544|200.0|10.0
26297|27.0|16.0
21568|1.0|132.0
25038|94.0|6.0
54427|50.0|253.0
46725|33.0|14.0
36555|36.0|316.0
18903|125.0|92.0
18505|7.0|56.0
69225|19.0|170.0
50640|216.0|3.0
10649|98.0|37.0
49505|22.0|215.0
71308|304.0|2.0
31465|149.0|3.0
57808|314.0|2.0
28541|1.0|777.0
60567|1.0|724.0
52272|13.0|7.0
19212|14.0|14.0
18526|27.0|7.0
58097|45.0|2.0
68775|23.0|60.0
51149|31.0|104.0
54954|44.0|136.0
30592|44.0|1.0
15260|94.0|7.0
46988|50.0|66.0
51964|9.0|92.0
44829|57.0|192.0
2|17.0|257.0
69668|1.0|67.0
13053|1.0|777.0
22621|93.0|127.0
77679|146.0|11.0
67245|68.0|7.0
6302|21.0|26.0
4181|53.0|22.0
43498|53.0|44.0
35170|67.0|12.0
39691|12.0|21.0
53980|3.0|202.0
34905|518.0|3.0
17660|319.0|29.0
78154|99.0|23.0
73323|285.0|4.0
33764|5.0|11.0
17601|15.0|251.0
54262|199.0|7.0
35872|171.0|54.0
58010|82.0|154.0
449|131.0|82.0
53408|82.0|1.0
53244|55.0|17.0
70064|16.0|3.0
55748|2.0|752.0
43101|464.0|1.0
19379|2512.0|1.0
42257|1.0|724.0
2968|2.0|966.0
28647|126.0|33.0
6974|40.0|13.0
45270|122.0|2.0
7146|49.0|33.0
27570|11.0|589.0
2543|59.0|38.0
35526|139.0|34.0
59853|68.0|63.0
36356|44.0|95.0
3207|359.0|4.0
57545|31.0|106.0
4440|18.0|176.0
64156|97.0|13.0
30229|6.0|16.0
71512|3.0|595.0
9262|13.0|74.0
24506|25.0|40.0
56926|167.0|10.0
25478|48.0|26.0
30519|350.0|5.0
29518|22.0|8.0
55113|105.0|84.0
74701|12.0|68.0
70006|7.0|203.0
23646|2.0|752.0
23541|208.0|56.0
34464|11.0|34.0
4180|2.0|106.0
33782|93.0|45.0
2626|42.0|22.0
38861|9.0|49.0
5450|24.0|429.0
6585|1.0|159.0
52759|54.0|18.0
49984|17.0|477.0
10043|56.0|10.0
15084|241.0|4.0
9584|20.0|206.0
45989|634.0|1.0
66542|55.0|10.0
28211|7.0|76.0
58702|108.0|3.0
1169|22.0|451.0
71991|115.0|4.0
60841|61.0|11.0
47562|215.0|37.0
10200|9.0|355.0
34424|6.0|729.0
16932|91.0|2.0
67715|148.0|25.0
53594|215.0|8.0
4546|35.0|144.0
70179|202.0|60.0
27003|232.0|6.0
42379|101.0|91.0
39475|37.0|86.0
77129|43.0|197.0
35267|659.0|12.0
69238|180.0|9.0
40951|128.0|96.0
29339|4.0|414.0
64396|19.0|248.0
60436|16.0|275.0
75823|53.0|109.0
9122|66.0|84.0
70791|36.0|138.0
57389|34.0|132.0
36524|65.0|2.0
2200|5.0|772.0
48348|140.0|63.0
19669|62.0|12.0
63734|87.0|108.0
34815|1089.0|1.0
61617|2.0|24.0
60505|10.0|35.0
71674|11.0|589.0
44833|4.0|88.0
68795|135.0|79.0
61163|123.0|56.0
55207|42.0|203.0
22143|75.0|179.0
65238|93.0|133.0
23466|188.0|11.0
43929|219.0|3.0
46587|74.0|7.0
15884|104.0|5.0
34314|117.0|4.0
54247|109.0|21.0
17345|10.0|1.0
158|27.0|16.0
72779|29.0|13.0
27512|62.0|34.0
26567|25.0|18.0
49547|34.0|90.0
42353|1143.0|3.0
26426|1.0|39.0
44471|4.0|530.0
41351|153.0|29.0
47101|10.0|7.0
25821|62.0|1.0
12293|110.0|7.0
44141|8.0|673.0
48502|6.0|371.0
27020|103.0|119.0
4753|260.0|21.0
6540|17.0|69.0
72731|10.0|100.0
26182|4.0|82.0
31786|94.0|42.0
7753|2.0|888.0
27167|125.0|34.0
40216|79.0|38.0
31968|364.0|21.0
15912|18.0|18.0
65165|37.0|27.0
10599|98.0|76.0
36013|6.0|215.0
59103|146.0|62.0
66539|22.0|39.0
60081|98.0|29.0
580|13.0|261.0
19233|10.0|639.0
3281|32.0|156.0
49438|4.0|21.0
47271|1.0|110.0
17834|14.0|1.0
14803|139.0|44.0
37944|5.0|6.0
42715|75.0|16.0
68779|29.0|346.0
47706|170.0|41.0
71516|358.0|1.0
3837|285.0|8.0
11688|50.0|36.0
41826|16.0|1.0
10095|184.0|37.0
37142|121.0|61.0
31816|132.0|1.0
39152|192.0|4.0
4740|134.0|64.0
56350|6.0|541.0
47221|807.0|8.0
69073|822.0|7.0
30588|39.0|267.0
9663|39.0|59.0
75972|44.0|29.0
27150|435.0|4.0
45599|38.0|106.0
11239|55.0|6.0
23012|194.0|44.0
13059|301.0|9.0
6175|183.0|2.0
19685|113.0|28.0
20239|47.0|28.0
39733|330.0|24.0
65171|25.0|383.0
17084|88.0|105.0
22182|4.0|82.0
22347|29.0|32.0
26083|60.0|19.0
38247|232.0|2.0
14989|41.0|99.0
65633|136.0|19.0
20224|296.0|10.0
29952|28.0|11.0
67938|74.0|1.0
40676|6.0|377.0
35412|73.0|5.0
2535|123.0|56.0
30956|19.0|139.0
14175|305.0|3.0
44286|84.0|8.0
24942|95.0|61.0
26259|36.0|146.0
78647|48.0|122.0
3820|3.0|133.0
54343|87.0|111.0
35025|11.0|1.0
42503|1.0|136.0
35622|52.0|144.0
55190|109.0|9.0
42554|77.0|3.0
47431|190.0|26.0
49368|74.0|70.0
41029|22.0|192.0
60594|16.0|101.0
43915|62.0|49.0
56185|72.0|9.0
64159|209.0|1.0
7264|118.0|19.0
18439|113.0|21.0
57825|320.0|24.0
25606|85.0|1.0
37841|236.0|1.0
1142|163.0|19.0
30391|145.0|1.0
29340|1.0|506.0
46571|5.0|404.0
51169|4.0|530.0
32539|1540.0|1.0
65564|3.0|521.0
64320|105.0|12.0
27978|65.0|131.0
76028|14.0|207.0
5213|37.0|41.0
68836|562.0|9.0
7606|3.0|595.0
30611|8.0|504.0
22844|51.0|74.0
50810|1.0|777.0
13442|116.0|28.0
48680|8.0|117.0
40031|31.0|32.0
28229|34.0|30.0
35957|63.0|45.0
30715|40.0|132.0
72598|39.0|149.0
59093|75.0|98.0
56801|269.0|39.0
67236|114.0|11.0
62812|1.0|143.0
28004|1.0|67.0
71084|55.0|56.0
36035|60.0|86.0
8356|192.0|33.0
29893|13.0|1.0
4626|1191.0|5.0
6587|320.0|1.0
4224|1.0|777.0
54870|21.0|79.0
42774|14.0|111.0
65182|18.0|93.0
23612|18.0|93.0
43994|12.0|119.0
49458|13.0|114.0
9771|185.0|30.0
41321|99.0|94.0
8726|86.0|2.0
72559|36.0|282.0
3356|178.0|66.0
27443|68.0|106.0
24384|7.0|11.0
39435|60.0|65.0
15117|23.0|17.0
25338|4.0|458.0
37222|97.0|119.0
38672|10.0|336.0
54090|12.0|23.0
3997|4.0|332.0
38741|2.0|710.0
39067|105.0|117.0
46455|103.0|112.0
37315|97.0|1.0
18723|1.0|506.0
10812|8.0|359.0
42344|56.0|17.0
67445|526.0|1.0
23727|30.0|162.0
66708|35.0|32.0
31889|349.0|11.0
11318|31.0|160.0
30835|2.0|710.0
72268|39.0|26.0
48947|30.0|29.0
33186|27.0|113.0
50076|52.0|144.0
47308|235.0|39.0
41869|391.0|24.0
7147|82.0|1.0
49234|496.0|1.0
3113|228.0|48.0
46801|94.0|29.0
2734|344.0|2.0
7742|110.0|67.0
54859|132.0|7.0
68751|28.0|20.0
13443|8.0|166.0
66739|64.0|61.0
48338|13.0|52.0
6984|49.0|15.0
65787|103.0|4.0
55631|103.0|69.0
61562|63.0|2.0
33235|450.0|1.0
42152|494.0|12.0
72327|35.0|7.0
77573|28.0|1.0
52739|67.0|167.0
11006|3.0|86.0
38675|1.0|724.0
65012|83.0|7.0
9141|9.0|292.0
56237|4.0|817.0
54300|124.0|1.0
78666|8.0|288.0
56974|98.0|25.0
16089|33.0|45.0
16238|16.0|8.0
56380|275.0|1.0
15636|86.0|7.0
68589|132.0|18.0
11286|75.0|72.0
41266|155.0|5.0
43403|144.0|1.0
24174|37.0|277.0
36453|42.0|56.0
39895|55.0|1.0
1114|83.0|33.0
69312|38.0|175.0
5578|38.0|306.0
12116|51.0|114.0
51413|1.0|777.0
23484|93.0|12.0
2883|28.0|5.0
46635|3.0|521.0
62156|504.0|13.0
12162|382.0|26.0
36529|162.0|67.0
9432|95.0|55.0
10271|69.0|75.0
56464|49.0|124.0
29244|2.0|752.0
58771|97.0|2.0
37354|253.0|1.0
422|35.0|327.0
45563|19.0|29.0
41652|28.0|28.0
22291|192.0|56.0
44743|358.0|4.0
72160|841.0|1.0
16364|104.0|8.0
24251|14.0|101.0
63121|7.0|10.0
42454|24.0|207.0
8895|94.0|1.0
76817|15.0|264.0
63999|10.0|327.0
74328|11.0|309.0
66813|540.0|4.0
29934|3.0|133.0
59544|55.0|116.0
56503|49.0|82.0
52811|35.0|289.0
62187|70.0|2.0
77471|816.0|6.0
74654|533.0|17.0
42188|157.0|14.0
24593|37.0|65.0
40408|113.0|64.0
24757|73.0|17.0
51060|100.0|91.0
76632|24.0|70.0
9883|189.0|8.0
65117|97.0|18.0
52607|23.0|52.0
6488|42.0|22.0
3260|386.0|19.0
2290|127.0|45.0
31528|13.0|574.0
66430|35.0|327.0
57538|9.0|355.0
65253|151.0|72.0
10284|7.0|43.0
62276|16.0|225.0
58364|22.0|192.0
68302|134.0|17.0
41678|185.0|14.0
25309|82.0|13.0
8304|39.0|4.0
52355|306.0|11.0
71538|22.0|106.0
22417|17.0|85.0
40746|48.0|111.0
2575|295.0|1.0
2932|3.0|192.0
58572|6.0|735.0
50997|39.0|212.0
29717|9.0|52.0
37338|16.0|155.0
1878|45.0|82.0
62964|146.0|9.0
71972|27.0|1.0
77342|4.0|322.0
19780|106.0|31.0
24963|1.0|262.0
24591|7.0|158.0
36813|48.0|3.0
69745|46.0|2.0
33780|17.0|19.0
25467|179.0|16.0
37775|195.0|2.0
9856|33.0|152.0
14524|60.0|14.0
29421|84.0|11.0
47678|116.0|103.0
37154|37.0|8.0
55252|66.0|14.0
42891|11.0|34.0
71641|227.0|50.0
17868|105.0|70.0
47173|251.0|38.0
18988|41.0|3.0
15840|861.0|3.0
15184|1.0|561.0
18772|657.0|10.0
42828|191.0|1.0
61162|165.0|1.0
35040|25.0|2.0
69464|24.0|179.0
11478|2.0|373.0
11370|3.0|92.0
59402|226.0|1.0
68719|4.0|826.0
1916|44.0|191.0
76621|421.0|19.0
70349|170.0|29.0
58614|71.0|2.0
68541|283.0|1.0
10243|15.0|200.0
6630|185.0|48.0
64890|60.0|184.0
37594|139.0|44.0
55363|2.0|608.0
63373|471.0|8.0
65143|44.0|1.0
55215|1257.0|3.0
50925|33.0|7.0
70508|119.0|2.0
24957|1.0|777.0
9607|394.0|2.0
35547|2.0|558.0
52063|11.0|48.0
5082|53.0|1.0
9220|125.0|1.0
57814|6.0|82.0
8488|33.0|31.0
27163|22.0|35.0
46210|29.0|39.0
74197|11.0|93.0
63713|35.0|18.0
66526|32.0|255.0
32807|3.0|675.0
22603|227.0|33.0
60703|17.0|45.0
25911|45.0|38.0
16500|101.0|9.0
54569|56.0|67.0
26709|6.0|59.0
67275|34.0|70.0
41679|10.0|128.0
75362|15.0|15.0
9028|295.0|16.0
72888|30.0|327.0
38048|188.0|11.0
24996|66.0|40.0
13245|387.0|6.0
63645|363.0|28.0
12000|107.0|114.0
14031|34.0|2.0
38714|14.0|290.0
21051|333.0|12.0
22605|6.0|60.0
58851|594.0|15.0
74024|168.0|65.0
35116|1059.0|4.0
66457|223.0|42.0
53979|42.0|1.0
23738|255.0|2.0
27254|140.0|62.0
21610|35.0|144.0
76105|276.0|37.0
36758|221.0|35.0
19748|73.0|26.0
29561|52.0|172.0
52896|162.0|1.0
69207|104.0|18.0
30816|24.0|184.0
56244|42.0|134.0
70922|110.0|65.0
9852|166.0|4.0
26606|173.0|40.0
33943|37.0|144.0
42342|570.0|12.0
32012|5.0|575.0
59519|26.0|14.0
46795|217.0|5.0
28581|2.0|72.0
19177|88.0|21.0
41159|1.0|173.0
74525|59.0|54.0
58529|557.0|4.0
65075|1.0|777.0
23722|61.0|53.0
26361|92.0|31.0
29149|29.0|102.0
78034|113.0|19.0
8167|85.0|11.0
37992|36.0|89.0
71708|183.0|6.0
10259|123.0|26.0
16524|75.0|11.0
76833|300.0|2.0
57811|15.0|95.0
47583|80.0|163.0
16056|61.0|152.0
76423|239.0|2.0
20876|150.0|39.0
59671|318.0|2.0
62681|6.0|2.0
20720|33.0|152.0
64960|34.0|111.0
6202|138.0|5.0
41287|214.0|50.0
3734|101.0|59.0
26406|19.0|170.0
11016|48.0|63.0
28966|129.0|16.0
28846|53.0|100.0
38540|181.0|3.0
541|17.0|103.0
75272|12.0|59.0
36315|94.0|61.0
34202|59.0|50.0
43491|472.0|1.0
72772|110.0|1.0
48445|12.0|307.0
66695|67.0|198.0
46369|492.0|1.0
66958|489.0|19.0
67239|189.0|6.0
64277|169.0|30.0
23624|41.0|55.0
30837|49.0|219.0
67653|72.0|53.0
63632|2.0|558.0
42460|54.0|23.0
23630|62.0|71.0
25989|1.0|324.0
52582|20.0|231.0
28667|44.0|67.0
51908|467.0|16.0
42374|212.0|5.0
71272|53.0|61.0
13246|34.0|4.0
35613|4.0|265.0
69929|229.0|2.0
64501|1.0|777.0
37984|165.0|71.0
76500|74.0|7.0
43911|157.0|13.0
42092|67.0|85.0
651|108.0|7.0
36309|15.0|200.0
52898|73.0|11.0
60117|17.0|229.0
42500|113.0|80.0
9690|4.0|2.0
62844|169.0|63.0
6417|83.0|140.0
22918|282.0|1.0
68024|51.0|58.0
62411|118.0|78.0
370|122.0|59.0
10438|55.0|15.0
75127|457.0|5.0
57020|378.0|6.0
35353|63.0|15.0
6095|232.0|1.0
74311|77.0|27.0
52248|1.0|26.0
69862|1.0|777.0
78796|47.0|1.0
37794|115.0|63.0
34109|160.0|13.0
40275|110.0|9.0
38476|21.0|10.0
43853|5.0|27.0
62842|2.0|503.0
32318|7.0|21.0
22953|6.0|43.0
38536|88.0|1.0
67733|108.0|87.0
9671|20.0|43.0
20577|13.0|64.0
41393|63.0|133.0
22153|3.0|59.0
55531|7.0|276.0
38440|340.0|6.0
52038|4.0|530.0
49358|381.0|5.0
24467|154.0|4.0
27035|352.0|7.0
31720|384.0|10.0
39692|123.0|98.0
25115|53.0|9.0
14893|7.0|241.0
32267|2.0|608.0
3101|19.0|139.0
44558|2.0|296.0
34386|6.0|25.0
29990|28.0|88.0
33444|3.0|285.0
21033|1697.0|1.0
39204|237.0|3.0
76704|284.0|5.0
44027|125.0|10.0
31150|17.0|477.0
39748|18.0|224.0
13542|142.0|2.0
43889|6.0|104.0
47135|1.0|262.0
23408|6.0|252.0
22188|64.0|147.0
69886|616.0|13.0
45660|3.0|595.0
60714|89.0|83.0
65467|66.0|126.0
2124|38.0|175.0
67038|99.0|5.0
19721|2.0|520.0
48813|64.0|2.0
52938|15.0|48.0
63843|5.0|473.0
33516|3.0|436.0
56860|106.0|109.0
72530|195.0|1.0
51198|24.0|394.0
21325|18.0|82.0
14399|130.0|1.0
22584|8.0|149.0
63500|3.0|119.0
78822|580.0|4.0
27385|87.0|16.0
37343|75.0|130.0
3575|110.0|29.0
14619|190.0|57.0
72241|1.0|22.0
57512|21.0|12.0
57906|21.0|12.0
64413|235.0|2.0
32712|34.0|9.0
53277|44.0|12.0
9808|335.0|27.0
8973|93.0|6.0
45686|99.0|36.0
9265|239.0|5.0
22328|52.0|62.0
11722|34.0|132.0
31623|16.0|79.0
39029|42.0|127.0
17176|18.0|247.0
6386|79.0|83.0
52175|6.0|735.0
69428|60.0|9.0
62691|56.0|35.0
29851|31.0|54.0
34863|42.0|161.0
62746|27.0|280.0
52605|232.0|10.0
68780|222.0|5.0
48428|10.0|2.0
63302|48.0|70.0
10994|11.0|124.0
52523|166.0|3.0
513|13.0|12.0
16543|383.0|25.0
63587|3.0|40.0
52577|5.0|222.0
67332|129.0|20.0
27155|68.0|195.0
30366|130.0|83.0
66559|67.0|33.0
21199|30.0|48.0
41046|103.0|90.0
30593|3.0|885.0
60352|209.0|53.0
23305|8.0|95.0
30930|123.0|53.0
1397|221.0|47.0
3051|34.0|296.0
13996|157.0|3.0
77392|115.0|65.0
62489|31.0|319.0
67779|5.0|233.0
47180|175.0|1.0
43192|254.0|35.0
61749|499.0|16.0
31415|44.0|120.0
37184|60.0|37.0
60127|42.0|286.0
24700|8.0|237.0
5926|2.0|710.0
49994|353.0|10.0
15763|313.0|2.0
30421|84.0|2.0
25946|87.0|19.0
14134|380.0|24.0
56275|76.0|2.0
32218|95.0|30.0
47901|1.0|10.0
75337|139.0|47.0
40140|2.0|373.0
64385|163.0|74.0
32194|232.0|7.0
54325|63.0|32.0
20457|185.0|31.0
74733|19.0|216.0
28704|100.0|91.0
24351|103.0|28.0
5911|61.0|6.0
3976|38.0|63.0
24121|119.0|55.0
27477|173.0|61.0
49630|5.0|75.0
13186|29.0|155.0
39667|132.0|14.0
39166|21.0|227.0
63090|3.0|296.0
36243|550.0|13.0
46874|269.0|1.0
18259|16.0|130.0
3938|1.0|39.0
